POS,NEG,HAS_NO,HAS_EXCLAMATION,WORDS,PRONOUNS,LABEL
11764,5,3,0,0,3.295836866004329,6,negative
11765,4,2,0,0,2.6390573296152584,3,negative
11766,9,4,0,0,3.5263605246161616,3,negative
11767,5,1,0,0,3.1354942159291497,2,negative
11768,4,1,0,1,3.1780538303479458,2,negative
11769,5,1,0,0,3.1780538303479458,3,negative
11770,3,1,0,0,3.044522437723423,3,negative
11772,5,2,0,0,3.332204510175204,4,negative
11773,6,5,0,0,3.4011973816621555,2,negative
11774,8,3,0,0,3.2188758248682006,1,negative
11777,3,2,0,0,2.3978952727983707,2,positive
11778,4,5,0,0,3.258096538021482,3,negative
11779,8,1,0,0,3.4339872044851463,2,negative
11781,3,1,0,0,2.6390573296152584,2,negative
11782,4,1,0,0,3.1780538303479458,3,negative
11783,7,2,0,0,3.4339872044851463,0,negative
11784,1,0,0,1,2.302585092994046,0,positive
11785,1,2,0,0,2.302585092994046,2,negative
11786,4,1,0,1,2.3978952727983707,1,positive
11787,5,5,0,0,3.367295829986474,3,negative
11788,7,3,0,0,3.332204510175204,4,negative
11789,3,0,0,0,2.995732273553991,2,negative
11791,3,0,0,1,3.044522437723423,6,positive
11792,4,2,0,0,3.4011973816621555,4,negative
11793,6,0,0,0,3.367295829986474,2,negative
11794,7,1,0,0,2.833213344056216,1,negative
11795,0,1,0,0,1.791759469228055,1,positive
11796,2,1,1,0,3.091042453358316,0,negative
11798,9,4,0,1,3.5553480614894135,6,negative
11799,3,0,0,1,2.9444389791664403,2,positive
11800,8,2,1,0,3.367295829986474,1,negative
11801,10,0,0,0,3.5263605246161616,9,negative
11802,3,2,1,0,2.772588722239781,2,negative
11804,3,3,0,0,2.833213344056216,4,negative
11805,3,1,0,1,2.772588722239781,1,positive
11806,10,2,0,0,3.295836866004329,1,negative
11807,5,0,0,0,3.295836866004329,1,negative
11808,8,3,0,0,3.367295829986474,7,negative
11809,3,3,0,0,3.258096538021482,4,negative
11811,2,3,0,0,3.1354942159291497,1,negative
11812,7,4,0,0,3.258096538021482,4,negative
11813,4,8,0,0,3.2188758248682006,4,negative
11814,5,1,0,0,3.367295829986474,7,negative
11817,5,2,0,0,3.2188758248682006,3,negative
11818,3,1,0,0,2.4849066497880004,0,positive
11819,8,2,0,0,3.5263605246161616,4,negative
11821,7,2,0,0,3.4011973816621555,8,negative
11822,4,0,0,0,2.833213344056216,2,negative
11824,8,3,0,0,3.4965075614664802,8,negative
11825,3,2,0,0,2.70805020110221,3,negative
11826,3,4,0,0,3.044522437723423,3,negative
11827,9,1,1,1,3.332204510175204,4,negative
11828,2,1,0,0,2.9444389791664403,0,negative
11829,2,0,1,0,2.3978952727983707,1,negative
11830,5,3,0,0,3.1780538303479458,3,negative
11831,1,1,0,0,3.1780538303479458,0,negative
11832,1,1,0,0,1.9459101490553132,0,negative
11834,6,7,0,1,3.4339872044851463,2,negative
11835,6,0,0,0,3.258096538021482,2,negative
11836,5,2,0,0,3.044522437723423,2,negative
11837,7,1,0,0,3.1780538303479458,4,negative
11838,3,2,0,0,3.1780538303479458,4,negative
11839,5,2,0,0,2.6390573296152584,0,positive
11840,1,1,0,1,2.8903717578961645,3,negative
11841,5,2,1,0,3.332204510175204,0,negative
11842,10,1,0,0,3.367295829986474,2,negative
11843,7,1,1,0,3.4339872044851463,6,negative
11844,0,0,1,0,1.791759469228055,0,negative
11845,1,0,0,0,0.6931471805599453,0,positive
11846,5,1,0,1,3.258096538021482,5,negative
11847,4,4,0,0,3.4339872044851463,3,negative
11848,4,0,0,0,2.5649493574615367,3,negative
11849,0,2,0,0,1.791759469228055,1,negative
11850,5,1,0,0,2.833213344056216,4,negative
11851,4,1,0,0,3.091042453358316,6,negative
11852,4,4,0,0,3.295836866004329,4,negative
11853,7,2,1,0,3.332204510175204,2,negative
11855,2,4,0,0,3.4339872044851463,4,negative
11856,10,1,0,0,3.295836866004329,2,positive
11857,3,0,0,0,2.302585092994046,3,positive
11858,4,4,0,0,3.044522437723423,2,negative
11859,5,3,0,0,3.4339872044851463,4,negative
11860,3,2,0,0,2.6390573296152584,3,negative
11861,7,3,0,0,3.1354942159291497,2,negative
11862,3,2,0,0,2.70805020110221,1,positive
11863,0,1,0,0,1.791759469228055,1,negative
11864,3,2,0,0,3.4011973816621555,3,negative
11865,7,2,0,0,3.044522437723423,2,negative
11867,5,1,0,0,2.70805020110221,1,negative
11868,4,2,0,0,2.8903717578961645,1,negative
11869,1,1,0,0,2.6390573296152584,2,negative
11870,5,1,0,0,3.4011973816621555,2,negative
11871,8,3,0,0,3.2188758248682006,4,negative
11872,6,4,0,0,3.295836866004329,4,negative
11873,5,2,0,0,3.4657359027997265,4,negative
11874,5,0,0,0,3.2188758248682006,2,negative
11875,8,4,1,0,3.367295829986474,2,negative
11876,4,2,0,0,2.772588722239781,1,negative
11877,3,0,0,0,2.995732273553991,1,negative
11879,6,3,1,0,3.1354942159291497,3,negative
11881,5,1,0,0,2.8903717578961645,2,negative
11882,4,1,0,0,3.258096538021482,4,negative
11883,1,4,0,0,3.1780538303479458,0,negative
11884,6,2,1,0,3.4339872044851463,3,negative
11885,1,0,0,0,2.3978952727983707,1,negative
11886,3,0,0,0,3.258096538021482,2,positive
11887,3,8,0,0,3.258096538021482,0,negative
11888,2,0,0,1,2.6390573296152584,1,negative
11890,6,0,0,0,3.258096538021482,2,negative
11892,5,0,0,0,3.4339872044851463,0,negative
11893,4,2,0,1,2.9444389791664403,3,negative
11895,0,0,0,1,1.3862943611198906,1,positive
11896,4,2,0,0,2.9444389791664403,4,negative
11897,8,3,1,0,3.332204510175204,2,negative
11900,2,0,0,0,2.70805020110221,3,negative
11901,2,0,0,0,3.2188758248682006,2,negative
11903,1,0,0,0,0.6931471805599453,0,positive
11904,4,2,0,0,3.4011973816621555,2,negative
11906,6,4,0,0,3.367295829986474,3,negative
11907,3,1,0,0,3.1780538303479458,1,negative
11908,3,0,0,0,3.367295829986474,4,negative
11909,4,1,0,0,3.1354942159291497,6,positive
11912,1,0,0,0,1.9459101490553132,0,positive
11913,3,1,0,1,2.9444389791664403,2,positive
11914,5,2,0,0,3.044522437723423,3,negative
11915,1,1,0,0,1.9459101490553132,1,positive
11917,4,1,1,1,3.258096538021482,1,negative
11918,5,3,0,0,2.995732273553991,1,negative
11919,11,0,0,0,3.2188758248682006,4,positive
11920,5,1,0,0,2.5649493574615367,2,negative
11921,6,0,0,0,2.772588722239781,3,negative
11922,2,1,0,0,3.091042453358316,5,negative
11924,3,2,0,1,3.367295829986474,2,positive
11925,7,1,0,0,3.2188758248682006,3,negative
11926,7,1,0,1,3.4011973816621555,2,negative
11927,7,2,0,0,3.2188758248682006,3,negative
11928,6,1,0,1,2.4849066497880004,0,positive
11929,5,5,0,0,3.4657359027997265,6,negative
11930,1,0,0,1,1.3862943611198906,0,positive
11931,4,1,0,0,2.772588722239781,4,positive
11932,7,2,0,0,3.4965075614664802,3,negative
11933,6,2,1,0,3.58351893845611,3,negative
11935,5,0,0,1,2.3978952727983707,0,negative
11937,5,7,0,0,3.4339872044851463,6,negative
11938,2,0,0,1,1.6094379124341003,0,positive
11939,7,3,0,0,3.295836866004329,0,positive
11940,2,2,0,0,2.6390573296152584,2,negative
11941,1,0,0,0,1.9459101490553132,1,positive
11942,2,0,0,0,2.8903717578961645,0,negative
11944,6,0,0,1,3.332204510175204,2,negative
11945,1,2,0,0,2.302585092994046,0,negative
11946,9,2,1,0,3.332204510175204,3,negative
11947,5,3,0,0,3.044522437723423,1,negative
11948,7,3,1,0,3.4965075614664802,7,negative
11949,9,1,0,0,3.044522437723423,2,negative
11951,1,0,0,0,2.0794415416798357,2,negative
11952,8,0,0,1,3.1354942159291497,4,positive
11955,0,2,1,0,3.295836866004329,3,negative
11956,5,1,0,1,3.258096538021482,5,negative
11957,5,3,0,1,3.295836866004329,3,negative
11958,9,3,1,1,3.258096538021482,3,negative
11960,7,6,0,1,3.295836866004329,5,negative
11961,7,5,0,0,3.258096538021482,2,positive
11963,4,4,0,0,3.4657359027997265,5,negative
11964,3,0,0,0,2.3978952727983707,2,negative
11965,5,3,0,1,2.995732273553991,2,negative
11966,2,4,0,0,2.4849066497880004,0,negative
11967,2,1,0,0,3.258096538021482,7,negative
11968,5,1,1,0,3.044522437723423,1,negative
11970,3,2,0,0,3.091042453358316,3,negative
11971,5,4,1,0,3.367295829986474,4,negative
11972,3,1,1,1,2.9444389791664403,0,negative
11973,6,0,0,1,3.332204510175204,1,positive
11975,4,2,0,0,3.295836866004329,3,negative
11976,2,0,0,1,1.6094379124341003,0,positive
11977,1,0,0,1,1.6094379124341003,0,positive
11978,3,1,1,0,3.2188758248682006,3,negative
11979,3,2,0,0,2.833213344056216,3,negative
11980,7,4,1,0,3.295836866004329,2,negative
11981,5,3,0,0,3.1780538303479458,3,negative
11982,6,3,0,0,3.4011973816621555,4,negative
11983,5,1,0,0,3.4011973816621555,1,negative
11984,5,3,0,0,3.367295829986474,3,negative
11985,2,1,0,0,2.833213344056216,3,negative
11986,3,1,0,1,3.044522437723423,1,negative
11992,2,0,0,0,3.295836866004329,0,positive
11993,5,0,0,0,3.044522437723423,5,negative
11994,6,1,1,0,3.367295829986474,4,negative
11996,4,2,0,0,3.5553480614894135,4,positive
11997,3,0,0,1,2.4849066497880004,1,positive
11998,8,2,0,0,3.4011973816621555,2,positive
11999,3,0,0,0,2.772588722239781,0,negative
12000,7,2,1,0,3.4657359027997265,4,negative
12002,4,1,0,0,3.1354942159291497,2,positive
12003,4,5,0,0,3.367295829986474,4,positive
12005,2,1,0,1,1.9459101490553132,0,positive
12006,1,2,0,0,2.833213344056216,2,negative
12007,2,3,1,0,2.4849066497880004,0,negative
12008,6,1,1,0,3.258096538021482,2,negative
12010,4,2,0,0,3.295836866004329,2,negative
12012,3,0,0,1,3.258096538021482,3,positive
12013,1,2,0,0,1.9459101490553132,1,negative
12014,5,3,0,0,2.9444389791664403,2,negative
12015,5,3,0,0,3.4339872044851463,4,negative
12016,6,2,0,0,2.9444389791664403,3,positive
12017,6,2,0,0,3.091042453358316,2,negative
12018,2,0,0,1,2.995732273553991,1,negative
12020,6,2,0,0,3.295836866004329,1,negative
12021,5,6,0,1,3.4965075614664802,3,negative
12023,5,0,0,0,2.5649493574615367,2,negative
12024,2,0,0,1,2.4849066497880004,1,positive
12025,3,1,0,0,3.1780538303479458,3,negative
12026,2,3,0,1,3.4011973816621555,0,negative
12027,3,3,0,0,3.1780538303479458,3,negative
12028,4,4,0,1,3.2188758248682006,3,negative
12029,4,5,0,0,3.1780538303479458,1,negative
12030,2,4,0,1,2.995732273553991,2,negative
12031,3,1,1,0,2.5649493574615367,0,negative
12032,2,2,0,1,2.9444389791664403,0,negative
12033,2,0,0,1,2.302585092994046,2,positive
12034,4,2,0,0,2.8903717578961645,3,negative
12035,10,1,1,0,3.4965075614664802,2,negative
12036,5,6,0,1,3.258096538021482,2,positive
12037,3,1,0,0,2.772588722239781,1,negative
12038,6,0,0,1,2.8903717578961645,1,negative
12039,4,0,0,1,2.8903717578961645,4,negative
12040,6,3,1,0,3.1354942159291497,3,negative
12042,5,1,0,0,2.8903717578961645,2,negative
12043,4,1,0,0,3.258096538021482,4,negative
12044,1,4,0,0,3.1780538303479458,0,negative
12045,6,2,1,0,3.4339872044851463,3,negative
12046,1,0,0,0,2.3978952727983707,1,negative
12047,3,0,0,0,3.258096538021482,2,negative
12048,3,8,0,0,3.258096538021482,0,negative
12049,2,0,0,1,2.6390573296152584,1,negative
12051,6,0,0,0,3.258096538021482,2,negative
12053,5,0,0,0,3.4339872044851463,0,negative
12054,4,2,0,1,2.9444389791664403,3,negative
12056,0,0,0,1,1.3862943611198906,1,positive
12057,4,2,0,0,2.9444389791664403,4,negative
12058,8,3,1,0,3.332204510175204,2,negative
12061,2,0,0,0,2.70805020110221,3,negative
12062,2,0,0,0,3.2188758248682006,2,negative
12064,1,0,0,0,0.6931471805599453,0,positive
12065,4,2,0,0,3.4011973816621555,2,negative
12067,6,4,0,0,3.367295829986474,3,negative
12068,3,1,0,0,3.1780538303479458,1,negative
12069,3,0,0,0,3.367295829986474,4,negative
12071,0,1,0,1,1.9459101490553132,2,positive
12073,1,0,0,0,1.9459101490553132,0,positive
12074,3,1,0,1,2.9444389791664403,2,positive
12075,5,2,0,0,3.044522437723423,3,negative
12076,1,1,0,0,1.9459101490553132,1,positive
12078,4,1,1,1,3.258096538021482,1,negative
12079,5,3,0,0,2.995732273553991,1,negative
12081,5,1,0,0,2.5649493574615367,2,negative
12082,6,0,0,0,2.772588722239781,3,negative
12083,2,1,0,0,3.091042453358316,5,negative
12085,3,2,0,1,3.367295829986474,2,positive
12086,7,1,0,0,3.2188758248682006,3,negative
12087,7,1,0,1,3.4011973816621555,2,negative
12089,6,1,0,1,2.4849066497880004,0,positive
12090,5,5,0,0,3.4657359027997265,6,negative
12091,1,0,0,1,1.3862943611198906,0,positive
12092,4,1,0,0,2.772588722239781,4,positive
12093,7,2,0,0,3.4965075614664802,3,negative
12094,6,2,1,0,3.58351893845611,3,negative
12096,5,0,0,1,2.3978952727983707,0,negative
12098,5,7,0,0,3.4339872044851463,6,negative
12099,2,0,0,1,1.6094379124341003,0,positive
12101,2,2,0,0,2.6390573296152584,2,negative
12102,1,0,0,0,1.9459101490553132,1,positive
12103,2,0,0,0,2.8903717578961645,0,negative
12105,6,0,0,1,3.332204510175204,2,negative
12106,1,2,0,0,2.302585092994046,0,negative
12107,9,2,1,0,3.332204510175204,3,negative
12108,5,3,0,0,3.044522437723423,1,negative
12109,7,3,1,0,3.4965075614664802,7,negative
12110,9,1,0,0,3.044522437723423,2,negative
12112,1,0,0,0,2.0794415416798357,2,negative
12113,8,0,0,1,3.1354942159291497,4,positive
12115,2,1,0,0,3.091042453358316,5,negative
12116,0,2,1,0,3.295836866004329,3,negative
12117,5,1,0,1,3.258096538021482,5,negative
12118,5,3,0,1,3.295836866004329,3,negative
12119,9,3,1,1,3.258096538021482,3,negative
12121,7,6,0,1,3.295836866004329,5,negative
12122,7,5,0,0,3.258096538021482,2,negative
12123,3,0,0,1,2.9444389791664403,1,positive
12124,4,4,0,0,3.4657359027997265,5,negative
12125,3,0,0,0,2.3978952727983707,2,negative
12126,5,3,0,1,2.995732273553991,2,negative
12127,2,4,0,0,2.4849066497880004,0,negative
12128,2,1,0,0,3.258096538021482,7,negative
12129,5,1,1,0,3.044522437723423,1,negative
12130,1,1,1,0,2.4849066497880004,2,positive
12131,3,2,0,0,3.091042453358316,3,negative
12132,5,4,1,0,3.367295829986474,4,negative
12133,3,1,1,1,2.9444389791664403,0,negative
12134,6,0,0,1,3.332204510175204,1,positive
12136,4,2,0,0,3.295836866004329,3,negative
12137,2,0,0,1,1.6094379124341003,0,positive
12138,1,0,0,1,1.6094379124341003,0,positive
12139,3,1,1,0,3.2188758248682006,3,negative
12140,3,2,0,0,2.833213344056216,3,negative
12141,7,4,1,0,3.295836866004329,2,negative
12142,5,3,0,0,3.1780538303479458,3,negative
12143,6,3,0,0,3.4011973816621555,4,negative
12144,5,1,0,0,3.4011973816621555,1,negative
12145,5,3,0,0,3.367295829986474,3,negative
12146,2,1,0,0,2.833213344056216,3,negative
12147,3,1,0,1,3.044522437723423,1,negative
12148,5,5,0,0,3.367295829986474,2,negative
12153,2,0,0,0,3.295836866004329,0,negative
12154,5,0,0,0,3.044522437723423,5,negative
12155,6,1,1,0,3.367295829986474,4,negative
12156,1,0,0,1,1.0986122886681098,0,positive
12157,4,2,0,0,3.5553480614894135,4,positive
12158,3,0,0,1,2.4849066497880004,1,positive
12159,8,2,0,0,3.4011973816621555,2,positive
12160,3,0,0,0,2.772588722239781,0,negative
12161,7,2,1,0,3.4657359027997265,4,negative
12163,4,1,0,0,3.1354942159291497,2,positive
12165,7,2,0,0,3.332204510175204,3,positive
12166,2,1,0,1,1.9459101490553132,0,positive
12167,1,2,0,0,2.833213344056216,2,negative
12168,2,3,1,0,2.4849066497880004,0,negative
12169,6,1,1,0,3.258096538021482,2,negative
12171,4,2,0,0,3.295836866004329,2,negative
12172,1,0,0,1,1.6094379124341003,0,positive
12173,3,0,0,1,3.258096538021482,3,positive
12174,1,2,0,0,1.9459101490553132,1,negative
12175,5,3,0,0,2.9444389791664403,2,negative
12176,5,3,0,0,3.4339872044851463,4,negative
12177,6,2,0,0,2.9444389791664403,3,negative
12178,6,2,0,0,3.091042453358316,2,negative
12179,2,0,0,1,2.995732273553991,1,negative
12180,4,1,0,0,3.091042453358316,4,negative
12181,6,2,0,0,3.295836866004329,1,negative
12182,5,6,0,1,3.4965075614664802,3,negative
12184,5,0,0,0,2.5649493574615367,2,negative
12185,7,0,0,0,2.4849066497880004,0,negative
12186,3,0,0,1,2.3978952727983707,2,positive
12187,8,0,0,1,3.295836866004329,4,negative
12188,0,0,0,0,1.3862943611198906,1,negative
12189,10,2,0,0,3.58351893845611,3,negative
12191,0,1,0,1,2.8903717578961645,2,positive
12192,0,0,0,1,1.0986122886681098,0,positive
12193,3,1,0,0,2.6390573296152584,3,negative
12194,6,4,0,0,3.1780538303479458,0,negative
12195,10,1,0,0,3.332204510175204,2,negative
12196,2,0,0,1,2.4849066497880004,1,positive
12197,1,1,0,0,2.1972245773362196,1,positive
12198,6,4,0,0,3.1780538303479458,3,negative
12199,5,0,0,1,2.6390573296152584,2,positive
12201,2,3,0,0,2.70805020110221,0,negative
12202,6,0,0,1,3.044522437723423,4,positive
12204,2,6,0,0,3.295836866004329,0,negative
12207,2,1,0,0,1.6094379124341003,0,positive
12211,5,3,0,0,3.295836866004329,1,negative
12212,6,1,0,0,3.2188758248682006,4,negative
12214,8,5,0,0,3.367295829986474,3,negative
12216,6,4,0,0,3.295836866004329,3,negative
12217,7,0,0,0,3.1354942159291497,5,negative
12218,4,2,0,0,3.1354942159291497,0,negative
12220,9,1,0,0,3.2188758248682006,2,positive
12221,7,2,0,0,3.295836866004329,3,positive
12225,7,3,1,0,3.4339872044851463,1,negative
12230,5,1,0,0,3.1354942159291497,2,negative
12231,2,3,0,1,3.5263605246161616,3,negative
12232,7,3,0,0,3.4339872044851463,3,negative
12233,1,2,0,0,2.5649493574615367,1,negative
12235,0,3,0,0,2.9444389791664403,2,positive
12237,6,1,0,0,2.4849066497880004,0,positive
12238,4,1,0,0,3.1354942159291497,1,negative
12239,3,2,0,0,3.258096538021482,4,negative
12242,8,0,0,1,3.258096538021482,2,negative
12243,8,4,0,0,3.2188758248682006,1,negative
12244,5,2,0,0,3.1354942159291497,2,negative
12245,2,2,0,0,2.772588722239781,4,positive
12246,3,5,0,0,3.1780538303479458,0,negative
12247,3,1,0,0,2.6390573296152584,2,negative
12248,2,1,0,0,2.9444389791664403,0,negative
12249,1,0,0,0,1.6094379124341003,1,negative
12250,5,3,0,0,3.044522437723423,0,negative
12251,2,1,0,0,2.6390573296152584,0,negative
12252,7,0,0,0,3.1354942159291497,2,negative
12253,1,6,0,0,3.258096538021482,5,negative
12255,7,3,1,1,3.4339872044851463,4,negative
12256,6,2,1,0,3.2188758248682006,2,negative
12257,8,1,0,0,3.4011973816621555,7,negative
12258,3,3,0,0,2.995732273553991,1,negative
12259,2,1,0,0,3.044522437723423,0,positive
12262,5,2,0,1,3.1780538303479458,1,negative
12263,5,0,0,0,3.332204510175204,6,negative
12264,6,2,1,0,3.1780538303479458,1,negative
12265,3,2,0,0,2.995732273553991,1,negative
12267,3,3,0,0,3.4657359027997265,2,negative
12268,6,1,0,0,3.258096538021482,2,negative
12269,1,4,0,0,3.1780538303479458,2,negative
12272,6,2,0,0,3.258096538021482,2,negative
12273,3,3,0,0,3.295836866004329,4,negative
12274,2,0,0,1,2.3978952727983707,1,positive
12276,7,5,0,0,3.367295829986474,8,negative
12277,1,0,0,0,1.6094379124341003,0,positive
12278,6,0,0,0,3.091042453358316,2,negative
12279,6,1,0,0,3.295836866004329,6,negative
12280,5,1,0,0,3.367295829986474,2,negative
12281,3,2,1,0,2.4849066497880004,0,negative
12284,5,3,0,0,3.295836866004329,3,negative
12285,5,3,0,0,3.044522437723423,3,negative
12286,6,1,0,0,3.367295829986474,2,positive
12287,2,2,0,0,2.995732273553991,4,negative
12288,1,0,0,0,1.6094379124341003,1,positive
12289,5,6,0,0,3.332204510175204,0,negative
12292,4,0,0,1,3.1780538303479458,3,negative
12293,5,0,0,0,3.2188758248682006,4,positive
12295,4,0,0,0,3.4657359027997265,4,negative
12296,7,1,0,0,3.258096538021482,1,negative
12297,4,1,0,0,2.8903717578961645,1,negative
12299,4,1,1,0,2.772588722239781,1,negative
12300,4,1,0,0,3.044522437723423,2,negative
12301,5,3,1,0,3.2188758248682006,1,negative
12302,3,4,0,0,2.995732273553991,3,negative
12303,1,3,0,0,2.70805020110221,0,positive
12304,3,3,0,0,3.367295829986474,6,negative
12305,6,3,0,0,3.258096538021482,4,negative
12306,1,0,0,0,1.3862943611198906,1,positive
12307,7,1,0,0,3.5263605246161616,1,negative
12308,3,3,1,1,3.4011973816621555,2,negative
12310,2,1,0,0,2.3978952727983707,2,negative
12313,5,4,0,1,3.295836866004329,2,positive
12314,2,0,0,0,2.8903717578961645,2,negative
12315,2,3,0,0,3.091042453358316,3,positive
12316,7,1,0,0,3.4339872044851463,3,negative
12318,8,0,0,0,3.2188758248682006,0,negative
12321,5,3,0,1,3.367295829986474,5,negative
12322,2,3,0,0,3.258096538021482,2,negative
12324,6,1,1,0,3.2188758248682006,1,negative
12325,3,0,0,0,3.1354942159291497,1,negative
12326,14,1,1,0,3.4339872044851463,1,negative
12327,3,1,0,0,3.091042453358316,1,positive
12328,7,1,1,0,3.1780538303479458,1,negative
12330,5,3,1,0,2.8903717578961645,2,positive
12331,4,2,1,1,3.091042453358316,4,negative
12332,1,0,0,0,2.0794415416798357,1,negative
12333,9,3,0,0,3.5553480614894135,3,negative
12335,0,3,0,1,2.772588722239781,1,negative
12336,6,2,0,0,3.091042453358316,3,negative
12337,3,0,0,1,2.3978952727983707,4,positive
12340,2,1,0,0,2.8903717578961645,1,negative
12341,4,0,1,0,3.258096538021482,3,negative
12342,1,1,0,0,2.6390573296152584,4,positive
12343,6,2,0,0,3.091042453358316,5,negative
12344,7,3,1,0,3.1354942159291497,0,negative
12345,2,2,0,1,3.2188758248682006,3,negative
12346,3,1,0,1,2.772588722239781,3,positive
12348,6,2,0,0,3.1780538303479458,3,negative
12349,4,1,0,0,3.091042453358316,0,negative
12351,2,1,0,0,2.833213344056216,1,positive
12352,7,1,0,1,3.295836866004329,3,negative
12354,4,5,0,0,3.332204510175204,3,negative
12355,1,0,0,1,2.0794415416798357,1,positive
12356,5,0,0,1,3.4339872044851463,3,negative
12357,0,0,0,1,2.1972245773362196,1,positive
12358,3,2,0,0,3.295836866004329,5,negative
